,ML_model,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_score,mean_test_precision,mean_test_recall,param_C,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_penalty,param_solver,params,rank_test_accuracy,rank_test_f1_score,rank_test_precision,rank_test_recall,split0_test_accuracy,split0_test_f1_score,split0_test_precision,split0_test_recall,split1_test_accuracy,split1_test_f1_score,split1_test_precision,split1_test_recall,split2_test_accuracy,split2_test_f1_score,split2_test_precision,split2_test_recall,split3_test_accuracy,split3_test_f1_score,split3_test_precision,split3_test_recall,split4_test_accuracy,split4_test_f1_score,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_score,std_test_precision,std_test_recall
161,RandomForestClassifier,0.3550534725189209,0.04848499298095703,0.6581,0.4249888891379397,0.3276274577536143,0.605666506029626,,False,balanced,entropy,10,log2,3,5,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 16}",296,430,313,319,0.6661669165417291,0.4367622259696458,0.3372395833333333,0.6196172248803827,0.6646676661669165,0.4077669902912622,0.3230769230769231,0.5526315789473685,0.67,0.4397283531409168,0.3403416557161629,0.6211031175059952,0.6508254127063532,0.41736227045075125,0.3201024327784891,0.5995203836930456,0.6388194097048524,0.4233226837060703,0.31736526946107785,0.6354916067146283,0.011841225078919366,0.007873953306672107,0.011613112744591652,0.0119464282873792,0.00934521529093848,0.028892789684938903
162,RandomForestClassifier,0.5466900825500488,0.06417102813720703,0.6668,0.43976264313116753,0.3388820733941528,0.6272365965600724,,False,balanced,entropy,10,log2,3,5,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 27}",170,128,181,278,0.672663668165917,0.4406490179333903,0.3426294820717131,0.6172248803827751,0.671664167916042,0.4201235657546337,0.3328671328671329,0.569377990430622,0.675,0.45193929173693087,0.34850455136540964,0.6426858513189448,0.6613306653326664,0.44095788604459124,0.336272040302267,0.6402877697841727,0.6533266633316658,0.44515612489991996,0.33413461538461536,0.6666666666666666,0.006793083399571944,0.0020401350810921835,0.008205491523517842,0.010634340819781261,0.005868146724753022,0.032901237613211586
163,RandomForestClassifier,0.9314760208129883,0.10356402397155762,0.6665,0.4371551939234839,0.33739711838025993,0.6209988755407158,,False,balanced,entropy,10,log2,3,5,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 46}",173,225,228,304,0.670664667666167,0.44575273338940286,0.3437094682230869,0.6339712918660287,0.664167916041979,0.41565217391304343,0.32650273224043713,0.5717703349282297,0.674,0.4493243243243243,0.3468057366362451,0.6378896882494005,0.6623311655827914,0.4313395113732098,0.33246753246753247,0.6139088729016786,0.6613306653326664,0.4437140509449466,0.3375,0.6474820143884892,0.014867011322003928,0.004442921691704155,0.004962330391930879,0.012340630344487187,0.007367957930000699,0.026942817910426707
164,RandomForestClassifier,1.5582767486572267,0.16982407569885255,0.666,0.44007803038412824,0.33862984694249665,0.6296288005002696,,False,balanced,entropy,10,log2,3,5,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 77}",177,109,187,259,0.6741629185407296,0.45302013422818793,0.3488372093023256,0.645933014354067,0.6731634182908546,0.41607142857142854,0.3319088319088319,0.5574162679425837,0.6745,0.45155855096882896,0.34805194805194806,0.6426858513189448,0.6593296648324162,0.4413453650533224,0.33541147132169574,0.645083932853717,0.6488244122061031,0.43839999999999996,0.3289315726290516,0.657074340527578,0.023833866719267693,0.004972809399883723,0.01029156173603212,0.013269581418139479,0.008277381457336436,0.03645634865576091
165,RandomForestClassifier,2.634496879577637,0.2876847743988037,0.6676,0.4410344662962675,0.33995634266907365,0.6286666035592579,,False,balanced,entropy,10,log2,3,5,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 129}",167,76,160,269,0.6746626686656672,0.4459574468085107,0.34610303830911493,0.6267942583732058,0.6696651674162919,0.4247171453437772,0.3337893296853625,0.583732057416268,0.6795,0.4497854077253219,0.3502673796791444,0.6282973621103117,0.662831415707854,0.43833333333333335,0.33588761174968074,0.6306954436450839,0.6513256628314157,0.44638602065131056,0.333729216152019,0.6738609112709832,0.030816195662428644,0.013676787087471626,0.009830899531026976,0.008979222762657373,0.006891637218102551,0.02852852987166279
166,RandomForestClassifier,6.473271608352661,0.7056455612182617,0.666,0.4396115837870307,0.33831764922011964,0.628194972060629,,False,balanced,entropy,10,log2,3,5,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 215}",177,136,196,271,0.6746626686656672,0.44120171673819747,0.34404283801874164,0.6148325358851675,0.663168415792104,0.41695501730103807,0.3265582655826558,0.5765550239234449,0.6745,0.45523012552301256,0.3496143958868895,0.6522781774580336,0.6648324162081041,0.44166666666666665,0.3384418901660281,0.6354916067146283,0.6528264132066033,0.4430176565008026,0.33293124246079614,0.6618705035971223,0.6911261065446487,0.13246246466709302,0.008126135797291401,0.012456822087388533,0.008096631462453773,0.030375486847879583
167,RandomForestClassifier,10.24827699661255,0.928094482421875,0.6668,0.4408162418212518,0.3394155832836624,0.62962813213544,,False,balanced,entropy,10,log2,3,5,359,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 359}",170,86,170,260,0.670664667666167,0.44105173876166237,0.3416557161629435,0.6220095693779905,0.672663668165917,0.42694663167104113,0.33655172413793105,0.583732057416268,0.675,0.45193929173693087,0.34850455136540964,0.6426858513189448,0.6673336668334167,0.44164567590260284,0.3397932816537468,0.6306954436450839,0.6483241620810405,0.4425059476605869,0.3305687203791469,0.6690647482014388,0.40670059285884363,0.13661098791461823,0.009571347721855828,0.007997265656612289,0.005902648045531914,0.02789869565823521
168,RandomForestClassifier,13.812123203277588,1.3638157844543457,0.6686,0.4399896751208038,0.34003113817039876,0.624360766123943,,False,balanced,entropy,10,log2,3,5,599,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 599}",164,115,156,293,0.6756621689155422,0.4429184549356223,0.3453815261044177,0.6172248803827751,0.6721639180409795,0.4194690265486725,0.33286516853932585,0.5669856459330144,0.6795,0.454468085106383,0.35224274406332456,0.6402877697841727,0.663831915957979,0.43812709030100333,0.3363286264441592,0.6282973621103117,0.6518259129564783,0.44497607655502386,0.3333333333333333,0.6690647482014388,0.4191743519932309,0.050459625251976614,0.009852609793652621,0.011557103589421002,0.007585261726466576,0.03349955811831787
169,RandomForestClassifier,22.994849681854248,2.5604246139526365,0.6674,0.4409115065023545,0.33980350273483206,0.6286718638486339,,False,balanced,entropy,10,log2,3,5,1000,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 1000}",168,82,163,267,0.6721639180409795,0.44122657580919933,0.3425925925925926,0.6196172248803827,0.6731634182908546,0.4253075571177504,0.33611111111111114,0.5789473684210527,0.6795,0.45723962743437757,0.35340314136125656,0.6474820143884892,0.6633316658329165,0.44149377593361,0.33756345177664976,0.6378896882494005,0.6488244122061031,0.43929712460063897,0.32934131736526945,0.6594724220623501,0.19976048340165803,0.30424886043297433,0.01061859561647127,0.010131689133313932,0.008009888497636349,0.028081085460838352
170,RandomForestClassifier,0.22632498741149903,0.03466620445251465,0.6584,0.43011577186424366,0.33030627338833324,0.6176362655330282,,False,balanced,entropy,10,log2,3,10,10,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 10}",294,373,302,311,0.6536731634182908,0.4388663967611336,0.3317013463892289,0.6483253588516746,0.664167916041979,0.4186851211072664,0.32791327913279134,0.5789473684210527,0.672,0.4440677966101695,0.34338138925294887,0.6282973621103117,0.6698349174587294,0.4290657439446367,0.33558863328822736,0.5947242206235012,0.6323161580790395,0.4198895027624309,0.3129411764705882,0.6378896882494005,0.013061621293372338,0.004808066627334846,0.014500470544293096,0.010075932936823715,0.010078892136532167,0.02641296979324148
171,RandomForestClassifier,0.37041606903076174,0.04699687957763672,0.6608,0.4328105313853552,0.3326714319889131,0.6205312031714342,,False,balanced,entropy,10,log2,3,10,16,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 16}",278,323,284,305,0.6781609195402298,0.44578313253012053,0.3481182795698925,0.6196172248803827,0.6621689155422289,0.40492957746478875,0.3203342618384401,0.5502392344497608,0.6695,0.45236122618061314,0.34556962025316457,0.6546762589928058,0.6358179089544772,0.4240506329113924,0.31641086186540734,0.6426858513189448,0.6583291645822912,0.43693322341302554,0.33291457286432163,0.6354916067146283,0.014130677375459108,0.004161387566156456,0.014205716388063448,0.01686430550938266,0.012819536333605752,0.03694438183513756
172,RandomForestClassifier,0.6621518611907959,0.075740385055542,0.6668,0.43562209698931237,0.3370337540827175,0.6166887370486386,,False,balanced,entropy,10,log2,3,10,27,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 27}",170,261,236,312,0.6656671664167916,0.43922883487007547,0.33806451612903227,0.6267942583732058,0.6756621689155422,0.4210526315789474,0.3357041251778094,0.5645933014354066,0.672,0.44873949579831934,0.34540750323415265,0.6402877697841727,0.6673336668334167,0.4311377245508982,0.3351063829787234,0.60431654676259,0.6533266633316658,0.437956204379562,0.33088235294117646,0.6474820143884892,0.007524729154094912,0.00796947936592987,0.007597709575345585,0.009197842633879112,0.004785084985509387,0.02991696749440098
173,RandomForestClassifier,1.0656851291656495,0.11639056205749512,0.6615,0.4358596817394531,0.33428244542654134,0.6267473322777185,,False,balanced,entropy,10,log2,3,10,46,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 46}",274,257,276,283,0.672663668165917,0.44818871103622576,0.3459037711313394,0.6363636363636364,0.6656671664167916,0.42077922077922075,0.32971506105834464,0.5813397129186603,0.6645,0.4394319131161237,0.3371794871794872,0.6306954436450839,0.6578289144572286,0.43842364532019706,0.3333333333333333,0.6402877697841727,0.6468234117058529,0.43247588424437294,0.3252720677146312,0.645083932853717,0.044139147187576395,0.009202587604020832,0.008715829653075022,0.009059699758259694,0.00702045150320596,0.023196139883458065
174,RandomForestClassifier,2.1047693252563477,0.2387420654296875,0.6637,0.43795701976682677,0.3366168405145513,0.6281869872523034,,False,balanced,entropy,10,log2,3,10,77,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 77}",232,200,246,273,0.6756621689155422,0.45232067510548524,0.3494132985658409,0.6411483253588517,0.6746626686656672,0.422360248447205,0.33568406205923834,0.569377990430622,0.6685,0.44050632911392407,0.33984375,0.6258992805755396,0.6588294147073537,0.4372937293729373,0.3333333333333333,0.6354916067146283,0.6408204102051025,0.4373040752351097,0.32479627473806755,0.6690647482014388,0.10029930761809544,0.05536080078815778,0.012910227398403685,0.009562044686461777,0.008069034761698433,0.03273233225121984
175,RandomForestClassifier,2.9246686458587647,0.3078207492828369,0.6687,0.44185939664838814,0.34080642388376226,0.628668899521531,,False,balanced,entropy,10,log2,3,10,129,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 129}",163,38,153,268,0.6731634182908546,0.4419795221843003,0.34350132625994695,0.6196172248803827,0.6676661669165417,0.42424242424242425,0.33242876526458615,0.5861244019138756,0.679,0.4531516183986371,0.3513870541611625,0.6378896882494005,0.6658329164582291,0.4433333333333333,0.3397190293742018,0.6378896882494005,0.6578289144572286,0.44660194174757284,0.336996336996337,0.6618705035971223,0.15490316904863533,0.013655599882625631,0.007119394324234635,0.00961970369901754,0.006405114565247623,0.025158345700914454
176,RandomForestClassifier,4.7115065574646,0.46976661682128906,0.6655,0.44003997272404033,0.3383695754311698,0.6301075596938718,,False,balanced,entropy,10,log2,3,10,215,,,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 215}",188,110,194,254,0.6656671664167916,0.43828715365239296,0.33764553686934023,0.6244019138755981,0.6711644177911045,0.4258289703315881,0.33516483516483514,0.583732057416268,0.68,0.4585448392554991,0.3542483660130719,0.6498800959232613,0.6633316658329165,0.43397813288477716,0.33419689119170987,0.6187050359712231,0.6473236618309155,0.4435674822415154,0.3305882352941176,0.6738609112709832,0.08676505840383579,0.014079679881848857,0.010745166654228852,0.01092448802045298,0.008256603992808233,0.030392885846079652
